Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,WAvgPoints
C,Daniel Gafford (26976118),Daniel Gafford,26976118,C/UTIL,4700,WAS@PHI 03/12/2023 06:00PM ET,WAS,19.8,L,21.78
SG/SF,De'Anthony Melton (26976120),De'Anthony Melton,26976120,SG/SF/F/G/UTIL,4600,WAS@PHI 03/12/2023 06:00PM ET,PHI,24.1,L,26.51
PG,Monte Morris (26976125),Monte Morris,26976125,PG/G/UTIL,4600,WAS@PHI 03/12/2023 06:00PM ET,WAS,24.49,L,29.388
PG/SG,Josh Richardson (26976128),Josh Richardson,26976128,PG/SG/G/UTIL,4500,POR@NOP 03/12/2023 07:00PM ET,NOP,22.3,L,22.3
C,Montrezl Harrell (26976132),Montrezl Harrell,26976132,C/UTIL,4400,WAS@PHI 03/12/2023 06:00PM ET,PHI,11.2,L,11.2
PG/SG,Malaki Branham (26976134),Malaki Branham,26976134,PG/SG/G/UTIL,4400,OKC@SAS 03/12/2023 07:00PM ET,SAS,16.72,L,16.72
SF/PF,Troy Brown Jr. (26976138),Troy Brown Jr.,26976138,SF/PF/F/UTIL,4300,NYK@LAL 03/12/2023 09:00PM ET,LAL,16.52,L,18.172
C,Aleksej Pokusevski (26976142),Aleksej Pokusevski,26976142,C/UTIL,4200,OKC@SAS 03/12/2023 07:00PM ET,OKC,22.17,L,22.17
SF/PF,Keita Bates-Diop (26976148),Keita Bates-Diop,26976148,SF/PF/F/UTIL,4200,OKC@SAS 03/12/2023 07:00PM ET,SAS,16.71,L,16.71
SF/PF,Deni Avdija (26976144),Deni Avdija,26976144,SF/PF/F/UTIL,4100,WAS@PHI 03/12/2023 06:00PM ET,WAS,22.81,L,22.81
SF,Matisse Thybulle (26976152),Matisse Thybulle,26976152,SF/F/UTIL,4000,POR@NOP 03/12/2023 07:00PM ET,POR,10,L,12
SF/PF,Naji Marshall (26976155),Naji Marshall,26976155,SF/PF/F/UTIL,3900,POR@NOP 03/12/2023 07:00PM ET,NOP,19.92,L,21.912
C,Jaylin Williams (26976159),Jaylin Williams,26976159,C/UTIL,3900,OKC@SAS 03/12/2023 07:00PM ET,OKC,15.11,L,16.621
PF/C,Larry Nance Jr. (26976161),Larry Nance Jr.,26976161,PF/C/F/UTIL,3800,POR@NOP 03/12/2023 07:00PM ET,NOP,20.9,L,20.9
SG/SF,Quentin Grimes (26976174),Quentin Grimes,26976174,SG/SF/F/G/UTIL,3800,NYK@LAL 03/12/2023 09:00PM ET,NYK,19.27,L,19.27
PF/C,Rui Hachimura (26976165),Rui Hachimura,26976165,PF/C/F/UTIL,3700,NYK@LAL 03/12/2023 09:00PM ET,LAL,20.51,L,22.561
SG/SF,Corey Kispert (26976169),Corey Kispert,26976169,SG/SF/F/G/UTIL,3700,WAS@PHI 03/12/2023 06:00PM ET,WAS,16.51,L,16.51
PF/C,Jaxson Hayes (26976185),Jaxson Hayes,26976185,PF/C/F/UTIL,3600,POR@NOP 03/12/2023 07:00PM ET,NOP,12.09,L,13.299
PF,Ousmane Dieng (26976179),Ousmane Dieng,26976179,PF/F/UTIL,3600,OKC@SAS 03/12/2023 07:00PM ET,OKC,12.32,L,12.32
SF,Aaron Wiggins (26976182),Aaron Wiggins,26976182,SF/F/UTIL,3600,OKC@SAS 03/12/2023 07:00PM ET,OKC,14.03,LL,14.03
SG/SF,Lindy Waters III (26976189),Lindy Waters III,26976189,SG/SF/F/G/UTIL,3600,OKC@SAS 03/12/2023 07:00PM ET,OKC,10.15,L,10.15
SG/SF,Lonnie Walker IV (26976196),Lonnie Walker IV,26976196,SG/SF/F/G/UTIL,3500,NYK@LAL 03/12/2023 09:00PM ET,LAL,19.32,L,19.32
PG/SG,Dyson Daniels (26976204),Dyson Daniels,26976204,PG/SG/G/UTIL,3500,POR@NOP 03/12/2023 07:00PM ET,NOP,14,L,14
C,Isaiah Hartenstein (26976194),Isaiah Hartenstein,26976194,C/UTIL,3500,NYK@LAL 03/12/2023 09:00PM ET,NYK,16.78,L,16.78
C,Drew Eubanks (26976208),Drew Eubanks,26976208,C/UTIL,3500,POR@NOP 03/12/2023 07:00PM ET,POR,17.27,L,17.27
SF,Doug McDermott (26976210),Doug McDermott,26976210,SF/F/UTIL,3500,OKC@SAS 03/12/2023 07:00PM ET,SAS,15.83,L,15.83
C,Guillermo Hernangomez (26976217),Guillermo Hernangomez,26976217,C/UTIL,3400,POR@NOP 03/12/2023 07:00PM ET,NOP,17.02,L,17.02
PG,Duane Washington Jr. (26976201),Duane Washington Jr.,26976201,PG/G/UTIL,3400,NYK@LAL 03/12/2023 09:00PM ET,NYK,13.11,L,13.11
PF/C,Dario Saric (26976213),Dario Saric,26976213,PF/C/F/UTIL,3400,OKC@SAS 03/12/2023 07:00PM ET,OKC,14.14,L,14.14
PG/SG,Tre Mann (26976219),Tre Mann,26976219,PG/SG/G/UTIL,3400,OKC@SAS 03/12/2023 07:00PM ET,OKC,15.21,L,19.773
PF,Georges Niang (26976225),Georges Niang,26976225,PF/F/UTIL,3300,WAS@PHI 03/12/2023 06:00PM ET,PHI,14.94,L,14.94
C,Trendon Watford (26976223),Trendon Watford,26976223,C/UTIL,3300,POR@NOP 03/12/2023 07:00PM ET,POR,14.03,L,14.03
C,Mo Bamba (26976228),Mo Bamba,26976228,C/UTIL,3200,NYK@LAL 03/12/2023 09:00PM ET,LAL,16.77,O,16.77
PG,Jose Alvarado (26976230),Jose Alvarado,26976230,PG/G/UTIL,3200,POR@NOP 03/12/2023 07:00PM ET,NOP,19.02,O,19.02
PF/C,Jeremiah Robinson-Earl (26976242),Jeremiah Robinson-Earl,26976242,PF/C/F/UTIL,3200,OKC@SAS 03/12/2023 07:00PM ET,OKC,16.71,L,16.71
SF/PF,Jalen McDaniels (26976233),Jalen McDaniels,26976233,SF/PF/F/UTIL,3200,WAS@PHI 03/12/2023 06:00PM ET,PHI,21.14,L,21.14
PF,P.J. Tucker (26976239),P.J. Tucker,26976239,PF/F/UTIL,3200,WAS@PHI 03/12/2023 06:00PM ET,PHI,11.05,L,13.26
C,Sandro Mamukelashvili (26976237),Sandro Mamukelashvili,26976237,C/UTIL,3200,OKC@SAS 03/12/2023 07:00PM ET,SAS,7.78,L,7.78
PF/C,Wenyen Gabriel (26976246),Wenyen Gabriel,26976246,PF/C/F/UTIL,3100,NYK@LAL 03/12/2023 09:00PM ET,LAL,12.86,B,12.86
C,Paul Reed (26976250),Paul Reed,26976250,C/UTIL,3100,WAS@PHI 03/12/2023 06:00PM ET,PHI,10.53,B,10.53
PG/SG,Shaedon Sharpe (26976252),Shaedon Sharpe,26976252,PG/SG/G/UTIL,3100,POR@NOP 03/12/2023 07:00PM ET,POR,13.49,B,13.49
SG,Max Christie (26976296),Max Christie,26976296,SG/G/UTIL,3000,NYK@LAL 03/12/2023 09:00PM ET,LAL,7.77,B,7.77
PF,Cole Swider (26976299),Cole Swider,26976299,PF/F/UTIL,3000,NYK@LAL 03/12/2023 09:00PM ET,LAL,4.21,B,4.21
SG/SF,Davon Reed (26976302),Davon Reed,26976302,SG/SF/F/G/UTIL,3000,NYK@LAL 03/12/2023 09:00PM ET,LAL,5.78,B,5.78
PG,Scotty Pippen Jr. (26976307),Scotty Pippen Jr.,26976307,PG/G/UTIL,3000,NYK@LAL 03/12/2023 09:00PM ET,LAL,4.58,B,4.58
PG/SG,Garrett Temple (26976310),Garrett Temple,26976310,PG/SG/G/UTIL,3000,POR@NOP 03/12/2023 07:00PM ET,NOP,5,B,5
SF,Dereon Seabron (26976314),Dereon Seabron,26976314,SF/F/UTIL,3000,POR@NOP 03/12/2023 07:00PM ET,NOP,1.05,B,1.05
PG/SG,Kira Lewis Jr. (26976317),Kira Lewis Jr.,26976317,PG/SG/G/UTIL,3000,POR@NOP 03/12/2023 07:00PM ET,NOP,9.74,B,9.74
PF,E.J. Liddell (26976321),E.J. Liddell,26976321,PF/F/UTIL,3000,POR@NOP 03/12/2023 07:00PM ET,NOP,0,O,0
PG/SG,Derrick Rose (26976263),Derrick Rose,26976263,PG/SG/G/UTIL,3000,NYK@LAL 03/12/2023 09:00PM ET,NYK,10.87,B,10.87
SF,Evan Fournier (26976267),Evan Fournier,26976267,SF/F/UTIL,3000,NYK@LAL 03/12/2023 09:00PM ET,NYK,13.34,B,13.34
C,Moses Brown (26976353),Moses Brown,26976353,C/UTIL,3000,NYK@LAL 03/12/2023 09:00PM ET,NYK,10.77,B,10.77
PF/C,Jericho Sims (26976355),Jericho Sims,26976355,PF/C/F/UTIL,3000,NYK@LAL 03/12/2023 09:00PM ET,NYK,11.71,B,11.71
SF,DaQuan Jeffries (26976359),DaQuan Jeffries,26976359,SF/F/UTIL,3000,NYK@LAL 03/12/2023 09:00PM ET,NYK,0,B,0
PG/SG,Miles McBride (26976385),Miles McBride,26976385,PG/SG/G/UTIL,3000,NYK@LAL 03/12/2023 09:00PM ET,NYK,7.18,B,7.18
PF/C,Obi Toppin (26976406),Obi Toppin,26976406,PF/C/F/UTIL,3000,NYK@LAL 03/12/2023 09:00PM ET,NYK,12.15,B,12.15
C,Kenrich Williams (26976324),Kenrich Williams,26976324,C/UTIL,3000,OKC@SAS 03/12/2023 07:00PM ET,OKC,19.55,B,19.55
C,Chet Holmgren (26976326),Chet Holmgren,26976326,C/UTIL,3000,OKC@SAS 03/12/2023 07:00PM ET,OKC,0,B,0
C,Olivier Sarr (26976404),Olivier Sarr,26976404,C/UTIL,3000,OKC@SAS 03/12/2023 07:00PM ET,OKC,7.62,B,7.62
PG,Jared Butler (26976410),Jared Butler,26976410,PG/G/UTIL,3000,OKC@SAS 03/12/2023 07:00PM ET,OKC,8.88,B,8.88
SG,Furkan Korkmaz (26976282),Furkan Korkmaz,26976282,SG/G/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,PHI,6.98,B,6.98
PF,Louis King (26976285),Louis King,26976285,PF/F/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,PHI,0,B,0
PG,Mac McClung (26976288),Mac McClung,26976288,PG/G/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,PHI,0,B,0
C,Dewayne Dedmon (26976291),Dewayne Dedmon,26976291,C/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,PHI,12.31,B,12.31
SG,Jaden Springer (26976293),Jaden Springer,26976293,SG/G/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,PHI,4.96,B,4.96
SF,Danuel House Jr. (26976389),Danuel House Jr.,26976389,SF/F/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,PHI,8.62,B,8.62
PG/SG,Shake Milton (26976396),Shake Milton,26976396,PG/SG/G/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,PHI,16.54,B,16.54
PF/C,Jabari Walker (26976362),Jabari Walker,26976362,PF/C/F/UTIL,3000,POR@NOP 03/12/2023 07:00PM ET,POR,6.38,B,6.38
C,John Butler (26976366),John Butler,26976366,C/UTIL,3000,POR@NOP 03/12/2023 07:00PM ET,POR,1.56,B,1.56
SF/PF,Kevin Knox II (26976368),Kevin Knox II,26976368,SF/PF/F/UTIL,3000,POR@NOP 03/12/2023 07:00PM ET,POR,9.52,B,9.52
SG/SF,Keon Johnson (26976372),Keon Johnson,26976372,SG/SF/F/G/UTIL,3000,POR@NOP 03/12/2023 07:00PM ET,POR,8.09,B,8.09
PG,Ryan Arcidiacono (26976377),Ryan Arcidiacono,26976377,PG/G/UTIL,3000,POR@NOP 03/12/2023 07:00PM ET,POR,2.93,O,2.93
C,Ibou Badji (26976380),Ibou Badji,26976380,C/UTIL,3000,POR@NOP 03/12/2023 07:00PM ET,POR,0,O,0
SF,Justise Winslow (26976382),Justise Winslow,26976382,SF/F/UTIL,3000,POR@NOP 03/12/2023 07:00PM ET,POR,20.46,O,20.46
SF/PF,Nassir Little (26976400),Nassir Little,26976400,SF/PF/F/UTIL,3000,POR@NOP 03/12/2023 07:00PM ET,POR,12.66,O,12.66
PG/SG,Blake Wesley (26976256),Blake Wesley,26976256,PG/SG/G/UTIL,3000,OKC@SAS 03/12/2023 07:00PM ET,SAS,10.04,B,10.04
PF,Dominick Barlow (26976260),Dominick Barlow,26976260,PF/F/UTIL,3000,OKC@SAS 03/12/2023 07:00PM ET,SAS,8.12,B,8.12
C,Gorgui Dieng (26976270),Gorgui Dieng,26976270,C/UTIL,3000,OKC@SAS 03/12/2023 07:00PM ET,SAS,9.28,B,9.28
SG,Julian Champagnie (26976272),Julian Champagnie,26976272,SG/G/UTIL,3000,OKC@SAS 03/12/2023 07:00PM ET,SAS,6.06,B,6.06
SG/SF,Romeo Langford (26976275),Romeo Langford,26976275,SG/SF/F/G/UTIL,3000,OKC@SAS 03/12/2023 07:00PM ET,SAS,14.34,B,14.34
C,Khem Birch (26976280),Khem Birch,26976280,C/UTIL,3000,OKC@SAS 03/12/2023 07:00PM ET,SAS,5.06,O,5.06
C,Taj Gibson (26976328),Taj Gibson,26976328,C/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,WAS,8.1,B,8.1
PG/SG,Kendrick Nunn (26976330),Kendrick Nunn,26976330,PG/SG/G/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,WAS,11.22,B,11.22
SF/PF,Anthony Gill (26976334),Anthony Gill,26976334,SF/PF/F/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,WAS,6.24,B,6.24
PG,Jamaree Bouyea (26976338),Jamaree Bouyea,26976338,PG/G/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,WAS,9.56,B,9.56
PG,Quenton Jackson (26976341),Quenton Jackson,26976341,PG/G/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,WAS,2.75,B,2.75
PF/C,Isaiah Todd (26976344),Isaiah Todd,26976344,PF/C/F/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,WAS,0.5,B,0.5
SG,Johnny Davis (26976348),Johnny Davis,26976348,SG/G/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,WAS,2.5,B,2.5
C,Jay Huff (26976351),Jay Huff,26976351,C/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,WAS,0,B,0
PG/SG,Jordan Goodwin (26976392),Jordan Goodwin,26976392,PG/SG/G/UTIL,3000,WAS@PHI 03/12/2023 06:00PM ET,WAS,16.17,B,16.17
