Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,WAvgPoints
G,Tyrrell Hatton (27251426),Tyrrell Hatton,27251426,G,7900,Masters Tournament,Golf,86.38,86.38
G,Justin Rose (27251427),Justin Rose,27251427,G,7800,Masters Tournament,Golf,71,71
G,Joaquin Niemann (27251428),Joaquin Niemann,27251428,G,7800,Masters Tournament,Golf,66.33,66.33
G,Tom Kim (27251429),Tom Kim,27251429,G,7700,Masters Tournament,Golf,80.5,80.5
G,Tommy Fleetwood (27251430),Tommy Fleetwood,27251430,G,7700,Masters Tournament,Golf,72.14,72.14
G,Brooks Koepka (27251431),Brooks Koepka,27251431,G,7600,Masters Tournament,Golf,52,52
G,Min Woo Lee (27251432),Min Woo Lee,27251432,G,7600,Masters Tournament,Golf,83.64,83.64
G,Corey Conners (27251433),Corey Conners,27251433,G,7600,Masters Tournament,Golf,67.09,80.508
G,Adam Scott (27251434),Adam Scott,27251434,G,7500,Masters Tournament,Golf,74.64,74.64
G,Bryson DeChambeau (27251435),Bryson DeChambeau,27251435,G,7500,Masters Tournament,Golf,45.5,45.5
G,Sahith Theegala (27251436),Sahith Theegala,27251436,G,7500,Masters Tournament,Golf,78,78
G,Keegan Bradley (27251437),Keegan Bradley,27251437,G,7400,Masters Tournament,Golf,69.4,69.4
G,Abraham Ancer (27251438),Abraham Ancer,27251438,G,7400,Masters Tournament,Golf,56.62,56.62
G,Si Woo Kim (27251439),Si Woo Kim,27251439,G,7400,Masters Tournament,Golf,72.92,72.92
G,Tiger Woods (27251440),Tiger Woods,27251440,G,7300,Masters Tournament,Golf,66,66
G,Patrick Reed (27251441),Patrick Reed,27251441,G,7300,Masters Tournament,Golf,65,65
G,Taylor Moore (27251442),Taylor Moore,27251442,G,7300,Masters Tournament,Golf,61.87,61.87
G,Louis Oosthuizen (27251443),Louis Oosthuizen,27251443,G,7200,Masters Tournament,Golf,76.33,76.33
G,Mito Pereira (27251444),Mito Pereira,27251444,G,7200,Masters Tournament,Golf,83.25,83.25
G,Aaron Wise (27251445),Aaron Wise,27251445,G,7200,Masters Tournament,Golf,65.45,65.45
G,Keith Mitchell (27251446),Keith Mitchell,27251446,G,7100,Masters Tournament,Golf,73.17,73.17
G,Kurt Kitayama (27251447),Kurt Kitayama,27251447,G,7100,Masters Tournament,Golf,63.05,63.05
G,Chris Kirk (27251448),Chris Kirk,27251448,G,7100,Masters Tournament,Golf,69.33,69.33
G,Sergio Garcia (27251449),Sergio Garcia,27251449,G,7000,Masters Tournament,Golf,58.75,58.75
G,Russell Henley (27251450),Russell Henley,27251450,G,7000,Masters Tournament,Golf,60.25,60.25
G,Billy Horschel (27251451),Billy Horschel,27251451,G,7000,Masters Tournament,Golf,54.95,54.95
G,Bubba Watson (27251452),Bubba Watson,27251452,G,6900,Masters Tournament,Golf,45.5,45.5
G,Thomas Pieters (27251453),Thomas Pieters,27251453,G,6900,Masters Tournament,Golf,66.2,66.2
G,Tom Hoge (27251454),Tom Hoge,27251454,G,6900,Masters Tournament,Golf,76.25,76.25
G,Seamus Power (27251455),Seamus Power,27251455,G,6800,Masters Tournament,Golf,79.88,79.88
G,Talor Gooch (27251456),Talor Gooch,27251456,G,6800,Masters Tournament,Golf,57.75,57.75
G,Alex Noren (27251457),Alex Noren,27251457,G,6800,Masters Tournament,Golf,63.27,63.27
G,Gary Woodland (27251458),Gary Woodland,27251458,G,6700,Masters Tournament,Golf,52.96,52.96
G,Harris English (27251459),Harris English,27251459,G,6700,Masters Tournament,Golf,58.6,58.6
G,Brian Harman (27251460),Brian Harman,27251460,G,6700,Masters Tournament,Golf,70.04,70.04
G,Ryan Fox (27251461),Ryan Fox,27251461,G,6700,Masters Tournament,Golf,70.67,70.67
G,Danny Willett (27251462),Danny Willett,27251462,G,6600,Masters Tournament,Golf,59.96,59.96
G,Cameron Champ (27251463),Cameron Champ,27251463,G,6600,Masters Tournament,Golf,34.95,34.95
G,J.T. Poston (27251464),J.T. Poston,27251464,G,6600,Masters Tournament,Golf,62.23,62.23
G,Francesco Molinari (27251465),Francesco Molinari,27251465,G,6600,Masters Tournament,Golf,47.5,47.5
G,Jason Kokrak (27251466),Jason Kokrak,27251466,G,6500,Masters Tournament,Golf,54,54
G,Adam Svensson (27251467),Adam Svensson,27251467,G,6500,Masters Tournament,Golf,65.2,65.2
G,Harold Varner III (27251468),Harold Varner III,27251468,G,6500,Masters Tournament,Golf,45.75,45.75
G,Kevin Na (27251469),Kevin Na,27251469,G,6500,Masters Tournament,Golf,61,61
G,Kyoung-Hoon Lee (27251470),Kyoung-Hoon Lee,27251470,G,6400,Masters Tournament,Golf,69.08,69.08
G,Adrian Meronk (27251471),Adrian Meronk,27251471,G,6400,Masters Tournament,Golf,66.7,66.7
G,Phil Mickelson (27251472),Phil Mickelson,27251472,G,6400,Masters Tournament,Golf,52.5,52.5
G,Charl Schwartzel (27251473),Charl Schwartzel,27251473,G,6400,Masters Tournament,Golf,49.12,49.12
G,Mackenzie Hughes (27251474),Mackenzie Hughes,27251474,G,6300,Masters Tournament,Golf,60.21,60.21
G,Sepp Straka (27251475),Sepp Straka,27251475,G,6300,Masters Tournament,Golf,57.27,57.27
G,Scott Stallings (27251476),Scott Stallings,27251476,G,6300,Masters Tournament,Golf,60.18,60.18
G,Kazuki Higa (27251477),Kazuki Higa,27251477,G,6300,Masters Tournament,Golf,77.5,77.5
G,Zach Johnson (27251478),Zach Johnson,27251478,G,6300,Masters Tournament,Golf,52.31,52.31
G,Kevin Kisner (27251479),Kevin Kisner,27251479,G,6200,Masters Tournament,Golf,41,41
G,Sam Bennett (27251480),Sam Bennett,27251480,G,6200,Masters Tournament,Golf,0,0
G,Harrison Crowe (27251481),Harrison Crowe,27251481,G,6200,Masters Tournament,Golf,47.75,47.75
G,Matthew McClean (27251482),Matthew McClean,27251482,G,6200,Masters Tournament,Golf,0,0
G,Aldrich Potgieter (27251483),Aldrich Potgieter,27251483,G,6200,Masters Tournament,Golf,40.83,40.83
G,Ben Carr (27251484),Ben Carr,27251484,G,6100,Masters Tournament,Golf,23.5,23.5
G,Bernhard Langer (27251485),Bernhard Langer,27251485,G,6100,Masters Tournament,Golf,70.08,70.08
G,Mateo Fernandez de Oliveira (27251486),Mateo Fernandez de Oliveira,27251486,G,6100,Masters Tournament,Golf,0,0
G,Larry Mize (27251487),Larry Mize,27251487,G,6100,Masters Tournament,Golf,0,0
G,Gordon Sargent (27251488),Gordon Sargent,27251488,G,6100,Masters Tournament,Golf,0,0
G,Vijay Singh (27251489),Vijay Singh,27251489,G,6000,Masters Tournament,Golf,63.67,63.67
G,Fred Couples (27251490),Fred Couples,27251490,G,6000,Masters Tournament,Golf,68.7,68.7
G,Mike Weir (27251491),Mike Weir,27251491,G,6000,Masters Tournament,Golf,65.2,65.2
G,Jose Maria Olazabal (27251492),Jose Maria Olazabal,27251492,G,6000,Masters Tournament,Golf,35.67,35.67
G,Sandy Lyle (27251493),Sandy Lyle,27251493,G,6000,Masters Tournament,Golf,19.62,19.62
