Position,Name + ID,Name,ID,Roster_Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
DST,Jaguars  (31447436),Jaguars ,31447436,CPT,7200,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
RB,Joe Mixon (31447375),Joe Mixon,31447375,FLEX,7000,CIN@JAX 12/04/2023 08:15PM ET,CIN,13.48
K,Evan McPherson (31447437),Evan McPherson,31447437,CPT,6900,CIN@JAX 12/04/2023 08:15PM ET,CIN,3
RB,D'Ernest Johnson (31447438),D'Ernest Johnson,31447438,CPT,6300,CIN@JAX 12/04/2023 08:15PM ET,JAX,2.5
TE,Evan Engram (31447376),Evan Engram,31447376,FLEX,6200,CIN@JAX 12/04/2023 08:15PM ET,JAX,10.49
QB,Joe Burrow (31447377),Joe Burrow,31447377,FLEX,6000,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
QB,Nathan Rourke (31447378),Nathan Rourke,31447378,FLEX,6000,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
QB,C.J. Beathard (31447379),C.J. Beathard,31447379,FLEX,6000,CIN@JAX 12/04/2023 08:15PM ET,JAX,0.09
QB,AJ McCarron (31447380),AJ McCarron,31447380,FLEX,6000,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
QB,Drew Plitt (31447381),Drew Plitt,31447381,FLEX,6000,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
TE,Tanner Hudson (31447439),Tanner Hudson,31447439,CPT,6000,CIN@JAX 12/04/2023 08:15PM ET,CIN,6.88
WR,Tyler Boyd (31447382),Tyler Boyd,31447382,FLEX,5600,CIN@JAX 12/04/2023 08:15PM ET,CIN,10.16
WR,Zay Jones (31447383),Zay Jones,31447383,FLEX,5200,CIN@JAX 12/04/2023 08:15PM ET,JAX,7.16
K,Brandon McManus (31447384),Brandon McManus,31447384,FLEX,5000,CIN@JAX 12/04/2023 08:15PM ET,JAX,3
DST,Jaguars  (31447385),Jaguars ,31447385,FLEX,4800,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
DST,Bengals  (31447440),Bengals ,31447440,CPT,4800,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
K,Evan McPherson (31447386),Evan McPherson,31447386,FLEX,4600,CIN@JAX 12/04/2023 08:15PM ET,CIN,3
RB,D'Ernest Johnson (31447387),D'Ernest Johnson,31447387,FLEX,4200,CIN@JAX 12/04/2023 08:15PM ET,JAX,2.5
TE,Tanner Hudson (31447388),Tanner Hudson,31447388,FLEX,4000,CIN@JAX 12/04/2023 08:15PM ET,CIN,6.88
TE,Luke Farrell (31447441),Luke Farrell,31447441,CPT,3900,CIN@JAX 12/04/2023 08:15PM ET,JAX,1.92
RB,Tank Bigsby (31447442),Tank Bigsby,31447442,CPT,3300,CIN@JAX 12/04/2023 08:15PM ET,JAX,1.84
DST,Bengals  (31447389),Bengals ,31447389,FLEX,3200,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
WR,Trenton Irwin (31447443),Trenton Irwin,31447443,CPT,2700,CIN@JAX 12/04/2023 08:15PM ET,CIN,4.46
TE,Luke Farrell (31447390),Luke Farrell,31447390,FLEX,2600,CIN@JAX 12/04/2023 08:15PM ET,JAX,1.92
RB,Tank Bigsby (31447391),Tank Bigsby,31447391,FLEX,2200,CIN@JAX 12/04/2023 08:15PM ET,JAX,1.84
WR,Trenton Irwin (31447392),Trenton Irwin,31447392,FLEX,1800,CIN@JAX 12/04/2023 08:15PM ET,CIN,4.46
TE,Drew Sample (31447444),Drew Sample,31447444,CPT,1800,CIN@JAX 12/04/2023 08:15PM ET,CIN,2.84
TE,Irv Smith Jr. (31447445),Irv Smith Jr.,31447445,CPT,1500,CIN@JAX 12/04/2023 08:15PM ET,CIN,3.41
TE,Drew Sample (31447393),Drew Sample,31447393,FLEX,1200,CIN@JAX 12/04/2023 08:15PM ET,CIN,2.84
TE,Mitchell Wilcox (31447446),Mitchell Wilcox,31447446,CPT,1200,CIN@JAX 12/04/2023 08:15PM ET,CIN,0.58
TE,Irv Smith Jr. (31447394),Irv Smith Jr.,31447394,FLEX,1000,CIN@JAX 12/04/2023 08:15PM ET,CIN,3.41
WR,Andrei Iosivas (31447448),Andrei Iosivas,31447448,CPT,900,CIN@JAX 12/04/2023 08:15PM ET,CIN,2.09
TE,Mitchell Wilcox (31447395),Mitchell Wilcox,31447395,FLEX,800,CIN@JAX 12/04/2023 08:15PM ET,CIN,0.58
WR,Andrei Iosivas (31447397),Andrei Iosivas,31447397,FLEX,600,CIN@JAX 12/04/2023 08:15PM ET,CIN,2.09
RB,Trayveon Williams (31447447),Trayveon Williams,31447447,CPT,600,CIN@JAX 12/04/2023 08:15PM ET,CIN,1.07
RB,Trayveon Williams (31447396),Trayveon Williams,31447396,FLEX,400,CIN@JAX 12/04/2023 08:15PM ET,CIN,1.07
RB,Chase Brown (31447449),Chase Brown,31447449,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,CIN,0.72
WR,Jamal Agnew (31447450),Jamal Agnew,31447450,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
WR,Jaylon Moore (31447451),Jaylon Moore,31447451,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
WR,Kwamie Lassiter II (31447452),Kwamie Lassiter II,31447452,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,CIN,1.2
WR,Charlie Jones (31447453),Charlie Jones,31447453,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,CIN,1.52
WR,Tim Jones (31447454),Tim Jones,31447454,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,JAX,1.04
RB,Chris Evans (31447455),Chris Evans,31447455,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,CIN,0.3
WR,Elijah Cooks (31447456),Elijah Cooks,31447456,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
TE,Zach Gentry (31447457),Zach Gentry,31447457,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
TE,Leonard Taylor (31447458),Leonard Taylor,31447458,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
TE,Brenton Strange (31447459),Brenton Strange,31447459,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,JAX,1.22
TE,Cal Adomitis (31447460),Cal Adomitis,31447460,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
WR,Parker Washington (31447461),Parker Washington,31447461,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
RB,Demetric Felton (31447462),Demetric Felton,31447462,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
WR,Shedrick Jackson (31447463),Shedrick Jackson,31447463,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
TE,Josh Pederson (31447464),Josh Pederson,31447464,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
WR,Stanley Morgan (31447465),Stanley Morgan,31447465,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
RB,Snoop Conner (31447466),Snoop Conner,31447466,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
WR,Seth Williams (31447467),Seth Williams,31447467,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
WR,Kendric Pryor (31447468),Kendric Pryor,31447468,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
WR,Jacob Harris (31447469),Jacob Harris,31447469,CPT,300,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
RB,Chase Brown (31447398),Chase Brown,31447398,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,CIN,0.72
WR,Jamal Agnew (31447399),Jamal Agnew,31447399,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
WR,Jaylon Moore (31447400),Jaylon Moore,31447400,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
WR,Kwamie Lassiter II (31447401),Kwamie Lassiter II,31447401,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,CIN,1.2
WR,Charlie Jones (31447402),Charlie Jones,31447402,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,CIN,1.52
WR,Tim Jones (31447403),Tim Jones,31447403,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,JAX,1.04
RB,Chris Evans (31447404),Chris Evans,31447404,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,CIN,0.3
WR,Elijah Cooks (31447405),Elijah Cooks,31447405,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
TE,Zach Gentry (31447406),Zach Gentry,31447406,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
TE,Leonard Taylor (31447407),Leonard Taylor,31447407,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
TE,Brenton Strange (31447408),Brenton Strange,31447408,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,JAX,1.22
TE,Cal Adomitis (31447409),Cal Adomitis,31447409,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
WR,Parker Washington (31447410),Parker Washington,31447410,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
RB,Demetric Felton (31447411),Demetric Felton,31447411,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
WR,Shedrick Jackson (31447412),Shedrick Jackson,31447412,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
TE,Josh Pederson (31447413),Josh Pederson,31447413,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
WR,Stanley Morgan (31447414),Stanley Morgan,31447414,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
RB,Snoop Conner (31447415),Snoop Conner,31447415,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
WR,Seth Williams (31447416),Seth Williams,31447416,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
WR,Kendric Pryor (31447417),Kendric Pryor,31447417,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,CIN,0
WR,Jacob Harris (31447418),Jacob Harris,31447418,FLEX,200,CIN@JAX 12/04/2023 08:15PM ET,JAX,0
