Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Kyle Nelson (27265272),Kyle Nelson,27265272,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,2.5
RP,Ryan Hendrix (27265273),Ryan Hendrix,27265273,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,1.84
SP,Landon Knack (27265274),Landon Knack,27265274,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
RP,Victor Gonzalez (27265293),Victor Gonzalez,27265293,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
RP,Andrew Chafin (27265295),Andrew Chafin,27265295,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,3.03
SP,Dylan Covey (27265300),Dylan Covey,27265300,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
RP,Marshall Kasowski (27265305),Marshall Kasowski,27265305,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
RP,Peter Solomon (27265313),Peter Solomon,27265313,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
RP,Ty Tice (27265322),Ty Tice,27265322,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
RP,Matt Andriese (27265323),Matt Andriese,27265323,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
RP,Eric Yardley (27265326),Eric Yardley,27265326,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
RP,Scott McGough (27265328),Scott McGough,27265328,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
RP,Cole Sulser (27265339),Cole Sulser,27265339,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,2.14
RP,Robbie Erlin (27265340),Robbie Erlin,27265340,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0.35
RP,Tyler Cyr (27265341),Tyler Cyr,27265341,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,3.98
